start,end,deviceid,com_select,engagement_datetime,engagement_venue,num_male,num_female,criteria1_name,criteria2_name,criteria3_name,criteria4_name,criteria5_name,num_fgd,fgd_selectedfgd1,fgd_selectedfgd2,fgd_selectedfgd3,fgd_selectedfgd4,fgd_selectedfgd5,fgd_selectedfgd6,fgd_selectedfgd7,fgd_selectedfgd8,total_pvhh,latitude,longitude,altitude,precision,_uuid,_submission_time,_index,communityid,SNO,state,lga,ward,community_name,state_shp,lga_shp,ward_shp,community
28mar2026,29mar2026,collect:AGmWfxdEHnFKJtpp,1001194,28mar2026,AKATEJENYI OPEN PLACE,50,54,INABILITY TO AFFORD MEDICAL BILLS,INABILITY TO AFFORD GOOD LIVING HOUSE,INABILITY TO AFFORD CHILDREN SCHOOL FEES,DISCRIMINATION OR EXCLUSION DUE TO POVERTY,INABILITY TO AFFORD THREE SQUARE MEALS,3,0,1,1,1,0,0,0,0,104,7.3434127,7.8137873,305.266,1.959,b6a6c773-66b8-427b-a56b-d45e8d1894f5,29mar2026,59,1001194,92,BENUE,OHIMINI,ONYAGEDE-EHAJE,AKATAJENYI,2022. BENUE,23448. OHIMINI,1630. ONYAGEDE-EHAJE  (ALLE,1001194. AKATAJENYI
25mar2026,29mar2026,collect:AGmWfxdEHnFKJtpp,1001195,25mar2026,IKPOKE OPEN PLACE,143,92,INABILITY TO AFFORD GOOD LIVING HOUSE,INABILITY TO AFFORD CHILDREN SCHOOL FEES,INABILITY TO AFFORD MEDICAL BILLS,INABILITY TO AFFORD THREE SQUARE MEALS,FACING DISCRIMINATION OR EXCLUSION,3,0,1,1,1,0,0,0,0,235,7.3468572,7.8105697,264.477,1.126,c5058340-691b-4ab7-9c57-36d0a6fa6511,29mar2026,49,1001195,94,BENUE,OHIMINI,ONYAGEDE-EHAJE,IKPOKE,2022. BENUE,23448. OHIMINI,1630. ONYAGEDE-EHAJE  (ALLE,1001195. IKPOKE
24mar2026,24mar2026,collect:AGmWfxdEHnFKJtpp,1001196,24mar2026,OGANDE OPEN PLACE ,64,42,INABILITY TO AFFORD GOOD LIVING HOUSE ,INABILITY TO AFFORD CHILDREN SCHOOL FEES ,INABILITY TO AFFORD MEDICAL BILLS ,INABILITY TO AFFORD THERE SQUARE MEALS ,FACING DISCRIMINATION AND EXCLUSION ,3,0,1,1,1,0,0,0,0,106,7.343864,7.8132259,326.627,1.938,63cce264-cbfe-46af-ae30-3baabf6c9521,24mar2026,7,1001196,91,BENUE,OHIMINI,ONYAGEDE-EHAJE,OGANDE,2022. BENUE,23448. OHIMINI,1630. ONYAGEDE-EHAJE  (ALLE,1001196. OGANDE
23mar2026,23mar2026,collect:AGmWfxdEHnFKJtpp,1001197,23mar2026,OGODU,83,44,INABILITY TO AFFORD GOOD HOUSE ,INABILITY TO PAY CHILDREN SCHOOL FEES,INABILITY TO AFFORD MEDICAL BILLS ,UNABLE TO AFFORD THREE SQUARE MEALS ,FACING DISCRIMINATION ,3,0,1,1,1,0,0,0,0,127,7.3129464,7.8038953,225.748,1.824,ef9c24da-c3ea-4933-a9dd-7973e5962f4f,23mar2026,4,1001197,93,BENUE,OHIMINI,ONYAGEDE-EHAJE,OGUDU,2022. BENUE,23448. OHIMINI,1630. ONYAGEDE-EHAJE  (ALLE,1001197. OGUDU
27mar2026,27mar2026,collect:AGmWfxdEHnFKJtpp,1001198,27mar2026,OLAHAMA OPEN PLACE ,27,23,INABILITY TO AFFORD CHILDREN SCHOOL FEES ,INABILITY TO AFFORD THREE SQUARE MEALS ,INABILITY TO AFFORD GOOD LIVING HOUSE ,INABILITY TO AFFORD MEDICAL BILLS ,DISCRIMINATION OR EXCLUSION DUE TO POVERTY ,3,0,1,1,1,0,0,0,0,50,7.350979,7.8025797,282.683,1.387,af3b624b-8c92-453b-8370-37ab78ee1f35,29mar2026,50,1001198,95,BENUE,OHIMINI,ONYAGEDE-EHAJE,OLAHAMA,2022. BENUE,23448. OHIMINI,1630. ONYAGEDE-EHAJE  (ALLE,1001198. OLAHAMA
01apr2026,01apr2026,collect:9oizFPlmVnhe9Axz,1001199,01apr2026,OPEN SPACE YOUTH-GROUND ABAKPA,133,76,ACCESSIBILITY TO FUNCTIONAL HEALTH INSTITUTION,ACCESSIBILITY TO BALANCE DIETS,ACCESSIBILITY TO FUNCTIONAL EDUCATIONAL INSTITUTIONS,ACCESSIBILITY TO SOURCE OF WATER,ACCESSIBILITY TO EMPLOYMENT OPPORTUNITY,4,0,1,1,1,1,0,0,0,340,7.3499767,7.8069833,252.5,4.34,23db1cd0-a9aa-471f-a697-fa33086a9668,01apr2026,87,1001199,97,BENUE,OHIMINI,ONYAGEDE-ICHO,ABAKPA,2022. BENUE,23448. OHIMINI,1631. ONYAGEDE ICHO (OGOLI),1001199. ABAKPA
08apr2026,09apr2026,collect:9oizFPlmVnhe9Axz,1001200,08apr2026,OPEN SPACE ADANKALI ONYAGEDE-ICHO WARD OHIMINI LGA,28,52,ACCESSIBILITY TO FUNCTIONAL HEALTH INSTITUTION,ACCESSIBILITY TO GOOD ROAD NETWORK,ACCESSIBILITY TO FUNCTIONAL EDUCATIONAL INSTITUTIONS,ACCESSIBILITY TO SOURCE OF WATER,ACCESSIBILITY TO ELECTRICITY,4,1,1,1,1,0,0,0,0,36,7.3171405,7.8499761,219.9,4.366,add09fde-d6c8-4427-a4e1-21b14d823522,09apr2026,106,1001200,98,BENUE,OHIMINI,ONYAGEDE-ICHO,ADANKALI,2022. BENUE,23448. OHIMINI,1631. ONYAGEDE ICHO (OGOLI),1001200. ADANKALI
30mar2026,31mar2026,collect:9oizFPlmVnhe9Axz,1001201,30mar2026,OPEN SPACE ICHOLELA,51,57,ACCESS TO FUNCTIONAL HEALTH INSTITUTION,ACCESS TO FUNCTIONAL EDUCATIONAL INSTITUTIONS,ACCESS TO BALANCE DIETS,ACCESS TO FUNCTIONAL FINANCIAL SERVICES,ACCESS  TOFUNCTIONAL SECURITY OUTPOST,4,1,1,1,1,1,0,0,0,75,7.3517401,7.8212749,257.7,4.8,e35fd995-9ed0-42e9-8150-c48d58955d66,31mar2026,64,1001201,96,BENUE,OHIMINI,ONYAGEDE-ICHO,ICHOLELA,2022. BENUE,23448. OHIMINI,1631. ONYAGEDE ICHO (OGOLI),1001201. ICHOLELA
31mar2026,31mar2026,collect:9oizFPlmVnhe9Axz,1001202,31mar2026,OPEN SPACE OGOLI,103,87,ACCESS TO FUNCTIONAL HEALTH INSTITUTION,ACCESS TO FUNCTIONAL EDUCATIONAL INSTITUTIONS,ACCESS TO BALANCE DIETS,ACCESS TO FUNCTIONAL FINANCIAL SERVICES,ACCESS TO EMPLOYMENT,4,0,1,1,1,0,1,0,0,200,7.3564396,7.8080691,281.2,3.983,36907754-cde5-416e-a1f6-4d18f848e968,31mar2026,81,1001202,99,BENUE,OHIMINI,ONYAGEDE-ICHO,OGOLI,2022. BENUE,23448. OHIMINI,1631. ONYAGEDE ICHO (OGOLI),1001202. OGOLI
02apr2026,02apr2026,collect:9oizFPlmVnhe9Axz,1001203,02apr2026,"OPEN SPACE,ELDER OGBE PREMISES,UGOFU",58,45,ACCESSIBILITY TO FUNCTIONAL EDUCATIONAL INSTITUTIONS,ACCESSIBILITY TO FUNCTIONAL FINANCIAL SERVICES,ACCESSIBILITY TO SOURCE OF WATER,ACCESSIBILITY TO FUNCTIONAL HEALTH INSTITUTION,ACCESSIBILITY TO EMPLOYMENT OPPORTUNITY,4,1,1,1,1,0,0,0,0,60,7.3457001,7.8063151,274.2,4.96,84363698-1f04-4324-afcf-2af40fcfa363,02apr2026,94,1001203,100,BENUE,OHIMINI,ONYAGEDE-ICHO,OGUFU,2022. BENUE,23448. OHIMINI,1631. ONYAGEDE ICHO (OGOLI),1001203. OGUFU
24mar2026,24mar2026,collect:HoX39OCh8UjO8nD3,1001204,24mar2026,"TSE MBAGERE RESIDENT 	ZAKI TERVER",49,45,POOR ROAD NETWORK,LACK OF SCHOOL,IN-ACCESSIBLE TO HEALTHCARE,LACK OF PORTABLE WATER,LACK OF ELECTRICITY,3,0,1,1,1,0,0,0,0,94,7.6392393,8.9498564,152.212,2.346,0508a012-63ff-478e-a255-4032211f6719,25mar2026,14,1001204,101,BENUE,TARKA,MBAANYANGBER,ADZUA,2022. BENUE,23452. TARKA,1666. MBANYAGBER,1001204. ADZUA
31mar2026,31mar2026,collect:jSwBVDxyi4v81BCs,1001205,31mar2026,TSE-AGBATAR TSUA NOR COMPOUND,71,85,NON AVAILABILITY OF ROAD ,NON AVAILABILITY SCHOOL ,NON AVAILABILITY OF ELECTRICITY ,NON AVAILABILITY OF WATER SUPPLY ,NON AVAILABILITY OF HEALTH FACILITY ,3,0,1,1,1,0,0,0,0,87,7.6558331,8.953204700000001,130.419,1.648,2326726b-0ea5-4192-9270-aec57622b4c7,31mar2026,67,1001205,102,BENUE,TARKA,MBAANYANGBER,AGBATAR,2022. BENUE,23452. TARKA,1666. MBANYAGBER,1001205. AGBATAR
25mar2026,26mar2026,collect:WKeBEtPi9ddw8ags,1001206,25mar2026,LIVING FAITH CHURCH DZOR,57,44,LACK OF SCHOOLS,POOR ROADS NETWORK,LACK OF HEALTH CARE FACILITIES,LACK OF ELECTRICITY,INSECURITY IN THE COMMUNITY ,3,0,1,1,1,0,0,0,0,83,7.5863685,8.950795400000001,152,5,baa79584-bd73-40eb-a78b-4e67f786ecc1,26mar2026,24,1001206,103,BENUE,TARKA,MBAANYANGBER,AGUR,2022. BENUE,23452. TARKA,1666. MBANYAGBER,1001206. AGUR
01apr2026,01apr2026,collect:LuWxBOHLZ1J2BwzH,1001207,01apr2026,AGBON AKESA COMPOUND,30,34,LACK HEALTH FACILITIES,LACK OF GOOD ROADS,LACK OF SCHOOLS,INSECURITY CHALLENGES,LACK ELECTRICITY,3,0,1,1,1,0,0,0,0,64,7.6743825,8.957051099999999,108.5606689453125,4.288,8532740d-c7a1-4921-a35a-1a6bbb88d110,01apr2026,86,1001207,104,BENUE,TARKA,MBAANYANGBER,AKESA,2022. BENUE,23452. TARKA,1666. MBANYAGBER,1001207. AKESA
31mar2026,31mar2026,collect:wG8lnkj9RBoN7tFB,1001208,31mar2026,RCM CHURCH DZOR,28,20,LACK OF PORTABLE WATER,INSECURITY IN THE COMMUNITY,POOR ROAD NETWORK,LACK OF SCHOOLS,LACK OF ELECTRICITY,3,0,1,1,1,0,0,0,0,50,7.5854096,8.944482199999999,149.463623,3.216,04708b98-398b-4118-bb63-65543fdffbe0,31mar2026,66,1001208,105,BENUE,TARKA,MBAANYANGBER,AKIIKA,2022. BENUE,23452. TARKA,1666. MBANYAGBER,1001208. AKIIKA
26mar2026,26mar2026,collect:jSwBVDxyi4v81BCs,1001209,26mar2026,LGEA PRIMARY SCHOOL TINEKYURA,47,56,NON AVAILABILITY OF WATER SUPPLY,NON AVAILABILITY OF ROAD,NON AVAILABILITY OF ELECTRICITY,NON AVAILABILITY OF FUNCTIONAL SCHOOL,NON AVAILABILITY OF HEALTH FACILITY,3,0,1,1,1,0,0,0,0,103,7.6208387,8.9322751,166.125,5,ca1b385e-2f09-4a08-b00c-309262582feb,26mar2026,22,1001209,106,BENUE,TARKA,MBAAYO,ADANYI,2022. BENUE,23452. TARKA,1665. MBAAYO,1001209. ADANYI
28mar2026,29mar2026,collect:jSwBVDxyi4v81BCs,1001210,28mar2026,TSE -TIJIME KUGBA COMPOUND,76,103,Non availability of Health Facility,NON AVAILABILITY OF ROAD,NON AVAILABILITY OF SCHOOL,NON AVAILABILITY OF WATER,NON AVAILABILITY OF SECURITY,3,1,1,1,0,0,0,0,0,127,7.6646929,8.9467246,122.823,1.399,da5b01b0-88d8-4a67-879a-c8c685c6568a,29mar2026,48,1001210,107,BENUE,TARKA,MBAAYO,ANKWASE,2022. BENUE,23452. TARKA,1665. MBAAYO,1001210. ANKWASE
24mar2026,24mar2026,collect:jSwBVDxyi4v81BCs,1001211,24mar2026,Y JUNCTION SETTLEMENT MBAAYO COUNCIL WARD,54,55,NON AVAILABILITY OF ELECTRICITY,Non availability of School,NON AVAILABILITY OF ROAD,Non availability of Water source,Non availability of Health Facility,3,0,1,1,1,0,0,0,0,109,7.5430873,8.9212571,209.768,0.748,7a039c4c-def7-4b49-a4a6-6359c80654a5,24mar2026,9,1001211,108,BENUE,TARKA,MBAAYO,GBATYO,2022. BENUE,23452. TARKA,1665. MBAAYO,1001211. GBATYO
23mar2026,23mar2026,collect:jSwBVDxyi4v81BCs,1001212,23mar2026,Tse-Afer Compound,61,179,Non availability of Water source,Non availability of Electricity,Non availability of Health Facility,Non availability of Road,Non availability of School,3,0,1,1,1,0,0,0,0,240,7.5500254,8.9292847,191.716,1.368,4162530c-b0ed-45fb-a193-b179c73584e5,23mar2026,2,1001212,109,BENUE,TARKA,MBAAYO,MBAAFER,2022. BENUE,23452. TARKA,1665. MBAAYO,1001212. MBAAFER
25mar2026,25mar2026,collect:jSwBVDxyi4v81BCs,1001213,25mar2026,TSE -AKENDE IKYO COMPOUND,67,70,NON AVAILABILITY OF ROAD,NON AVAILABILITY OF ELECTRICITY,NON AVAILABILITY OF HEALTH FACILITY,NON AVAILABILITY SCHOOL,NON AVAILABILITY OF Water source,3,0,1,1,1,0,0,0,0,137,7.6722327,8.940485499999999,121.716,1.262,03f6c146-ab27-4ce7-90be-170499f584a4,25mar2026,17,1001213,110,BENUE,TARKA,MBAAYO,MBAAKUTA,2022. BENUE,23452. TARKA,1665. MBAAYO,1001213. MBAAKUTA
23mar2026,29mar2026,collect:KoWvic4q3vCmmHnG,1001214,24mar2026,DEKAAN NENGER COMPOUND,53,51,LACK OF ELECTRICITY,LACK OF HEALTH FACILITIES,LACK OF WATER,LACK OF GOOD ROADS,LACK OF NUTRITION,3,0,1,1,1,0,0,0,0,104,7.6522518,8.9236285,132.1,3.733,dac1878f-c6c0-411b-9c05-5e1c9f8ba914,31mar2026,73,1001214,111,BENUE,TARKA,MBAKWAKEM,JIMEGBUR,2022. BENUE,23452. TARKA,1664. MBAKWAKEM,1001214. JIMEGBUR
27mar2026,29mar2026,collect:KoWvic4q3vCmmHnG,1001215,27mar2026,KWAGHHANGE KIGHIR COMPOUND,138,127,LACK OF GOOD WATER,LACK OF HEALTH FACILITIES,LACK OF GOOD ROADS,LACK FUNCTIONAL SCHOOL,INDEQUATE NUTRITION,4,0,1,1,1,0,0,0,0,265,7.5788324,8.922350399999999,149,4.5,5ca5d536-3f0d-447f-8b54-4fcfd6ea19c1,31mar2026,76,1001215,112,BENUE,TARKA,MBAKWAKEM,MBAABATA,2022. BENUE,23452. TARKA,1664. MBAKWAKEM,1001215. MBAABATA
25mar2026,29mar2026,collect:KoWvic4q3vCmmHnG,1001216,25mar2026,ATSAMEV MARKET SQUARE,246,173,LACK OF GOOD ROADS,LACK OF EDUCATION,LACK OF GOOD WATER,LACK OF ELECTRICITY,LACK OF HEALTH FACILITIES,4,0,1,1,1,1,0,0,0,419,7.6389344,8.928353400000001,187.4,4.45,a0803ef2-b6fd-4c71-8fd9-fdd8cf208e46,31mar2026,75,1001216,113,BENUE,TARKA,MBAKWAKEM,MBAADI,2022. BENUE,23452. TARKA,1664. MBAKWAKEM,1001216. MBAADI
23mar2026,29mar2026,collect:KoWvic4q3vCmmHnG,1001217,23mar2026,KAAMEM MARKET SQUARE,171,135,LACK OF HEALTH FACILITIES,LACK OF GOOD ROADS,LACK OF GOOD WATER,LACK OF NUTRITION,LACK OF FUNCTIONAL SCHOOL,4,0,1,1,1,1,0,0,0,306,7.5270167,8.93022,229.5,4.7,504ff8b4-5afc-4847-9759-d2094fe72787,31mar2026,72,1001217,115,BENUE,TARKA,MBAKWAKEM,MBAAGU,2022. BENUE,23452. TARKA,1664. MBAKWAKEM,1001217. MBAAGU
24mar2026,29mar2026,collect:KoWvic4q3vCmmHnG,1001218,24mar2026,TSE BIIN GESA,64,58,LACK HEALTH FACILITIES,LACK OF EDUCATION,FIRE DISASTER,LACK OF GOOD ROADS,LACK OF WATER,3,0,1,1,1,0,0,0,0,122,7.610425,8.9133683,187.3,4.44,de30109b-0427-4997-b67d-fcb58ec84ba6,31mar2026,74,1001218,114,BENUE,TARKA,MBAKWAKEM,MBAGESA,2022. BENUE,23452. TARKA,1664. MBAKWAKEM,1001218. MBAGESA
28mar2026,31mar2026,collect:SNmlQBDWrvJ2CpFg,1001220,,,59,135,POOR EDUCATION,POOR HEALTH ACCESS,POOR SEWAGE SYSTEM,POOR WATER SANITATION,POOR ELECTRICITY,4,0,1,1,1,1,0,0,0,192,7.8218767,3.9553152,360.0058594,4.716,7f2e2eea-9d5d-40dc-a5a1-0ba57f0e2d79,31mar2026,115,1001220,14,OYO,AFIJIO,AWE-I,ALARAN/ALAPA,2046. OYO,23946. AFIJIO,7218. AWE I,1001220. ALARAN/ALAPA
25mar2026,25mar2026,collect:SNmlQBDWrvJ2CpFg,1001221,,,46,75,Poor sanitation,Poor health access,Unstable income,Poor water sanitation,Bad education,4,0,1,1,1,1,0,0,0,121,7.8213608,3.9649966,352.9438477,4.109,a293f319-c770-4a41-9f81-08bb76e8c36a,25mar2026,51,1001221,12,OYO,AFIJIO,AWE-I,ASALU/APERE,2046. OYO,23946. AFIJIO,7218. AWE I,1001221. ASALU/APERE
18mar2026,19mar2026,collect:kyBr6JX0JK3HxfeV,1001222,,,31,104,Unemployment,Bad Housing,Empowerment,Health Challenges,Phisically Challenged,4,0,1,1,1,1,0,0,0,132,7.8169449,3.9594818,340.5585938,4.502,ef0a6573-bc33-4c61-883d-e9d3c2638935,20mar2026,16,1001222,16,OYO,AFIJIO,AWE-I,GAA,2046. OYO,23946. AFIJIO,7218. AWE I,1001222. GAA
24mar2026,24mar2026,collect:kyBr6JX0JK3HxfeV,1001223,,,45,103,No access to based health facilities,Poor road network,Bad housing,No availability of the waters,Poor sewage system,4,0,1,1,1,1,0,0,0,3,7.822223,3.9600711,360.6433105,4.931,38f359c1-6fc7-46d0-bbfd-5e2b1a344519,24mar2026,46,1001223,17,OYO,AFIJIO,AWE-I,GBODO-OYA,2046. OYO,23946. AFIJIO,7218. AWE I,1001223. GBODO-OYA
26mar2026,27mar2026,collect:kyBr6JX0JK3HxfeV,1001224,,,23,53,IMBALANCE DIET,UNEMPLOYMENT,POOR SANITATION,OPEN DEFECATED AND POOR SANITATION,AGED AND BLIND,3,0,1,1,1,0,0,0,0,74,7.8210869,3.9618696,350.3137207,4.931,0528d1a4-edb3-4e7d-a737-2a1d0b48520e,27mar2026,78,1001224,19,OYO,AFIJIO,AWE-I,ISALE-ODO,2046. OYO,23946. AFIJIO,7218. AWE I,1001224. ISALE-ODO
26mar2026,26mar2026,collect:SNmlQBDWrvJ2CpFg,1001226,,,57,115,NON AVAILABILITY OF WATER,POOR ELECTRICITY,BAD EDUCATION ,LACK OF HOSPITAL,SECURITY CHALLENGE,4,0,1,1,1,1,0,0,0,172,7.8206072,3.9656218,352.3367919921875,4.466,73c0fbc3-aaca-4249-9887-46472329ca2f,26mar2026,66,1001226,13,OYO,AFIJIO,AWE-I,SOGIDI,2046. OYO,23946. AFIJIO,7218. AWE I,1001226. SOGIDI
17mar2026,18mar2026,collect:SNmlQBDWrvJ2CpFg,1001227,,,28,36,Poor HealthCare,Poor nutritions,No electricity,No industry,Lack of clean water,4,1,1,1,1,0,0,0,0,60,7.7499488,3.8850441,320.4590454101562,3.93,4711fa6d-e924-4518-89a6-71ae2e8486ca,19mar2026,13,1001227,9,OYO,AFIJIO,IMINI,ILU-AJE,2046. OYO,23946. AFIJIO,7215. IMINI,1001227. ILU-AJE
24mar2026,25mar2026,collect:SNmlQBDWrvJ2CpFg,1001228,,,50,25,Poor road network,Bad electricity,Healthcare factor,Water problem,Absence of industry,3,1,1,1,1,0,0,0,0,20,7.6869592,3.7953912,305.2574462890625,4.716,e44b7848-18ca-404e-8ccf-476e341df071,25mar2026,50,1001228,8,OYO,AFIJIO,IMINI,IMINI,2046. OYO,23946. AFIJIO,7215. IMINI,1001228. IMINI
17mar2026,19mar2026,collect:kyBr6JX0JK3HxfeV,1001230,,,29,39,No good road,Security challenges,Unemployment,Poor Health,Aged with bad housing,3,0,1,1,1,0,0,0,0,46,7.8261443,3.8436704,321.9318848,4.716,e8dab9c7-ca2a-4d62-ae29-79d8702666cf,20mar2026,18,1001230,10,OYO,AFIJIO,IMINI,OLUWATEDO,2046. OYO,23946. AFIJIO,7215. IMINI,1001230. OLUWATEDO
23mar2026,23mar2026,collect:SNmlQBDWrvJ2CpFg,1001231,,,33,74,POOR WATER SANITATION,UNSTABLE INCOME,POOR HEALTH ACCESS,POOR SANITATION,LACK OF ELECTRICITY,3,0,1,1,1,0,0,0,0,107,7.6808928,3.9623346,328.9685059,4.288,4b4a422f-e5ab-40d6-8a04-5fc72a99709a,23mar2026,23,1001231,5,OYO,AFIJIO,IWARE,AJEGUNLE,2046. OYO,23946. AFIJIO,7219. IWARE,1001231. AJEGUNLE
30mar2026,31mar2026,collect:kyBr6JX0JK3HxfeV,1001233,,,26,39,AGED POOR SANITATION,IN-ACCESIBILITY TO SCHOOL,DEAF-PHYSICALLY CHALLENGED,OPEN DEFECATION IN THE ENVIRONMENT,BAD HOUSING,3,0,1,1,1,0,0,0,0,60,7.6859084,3.9592433,337.1600341796875,4.073,72a1c208-9e2e-400c-81cd-fca2cfede155,31mar2026,112,1001233,4,OYO,AFIJIO,IWARE,AYE-DAADE/OKE GAYAN,2046. OYO,23946. AFIJIO,7219. IWARE,1001233. AYE-DAADE/OKE GAYAN
14mar2026,14mar2026,collect:SNmlQBDWrvJ2CpFg,1001234,,,50,56,Absence of public toilet,Provision of Bolehole,Provision of mini market,Road network,Provision of solar street light,4,0,1,1,1,1,0,0,0,78,7.6822427,3.962832,286.5976563,3.216,955c7ee4-8582-4d3f-b00d-d8a3da509db9,19mar2026,12,1001234,2,OYO,AFIJIO,IWARE,KAJOLA-ODO-OKO/OKE-OLA,2046. OYO,23946. AFIJIO,7219. IWARE,1001234. KAJOLA-ODO-OKO/OKE-OLA
13mar2026,14mar2026,collect:SNmlQBDWrvJ2CpFg,1001235,,,17,26,Water problem in need of stroke bole hole water,Maternity centre,Road network issue,Need of school,Solar light for the street,4,0,1,1,1,1,0,0,0,36,7.6767102,3.9604309,329.0319824,4.288,4b2bccd4-c34e-4b1e-b228-290ecffea6cb,19mar2026,11,1001235,1,OYO,AFIJIO,IWARE,OKE-PAPA,2046. OYO,23946. AFIJIO,7219. IWARE,1001235. OKE-PAPA
18mar2026,19mar2026,collect:SNmlQBDWrvJ2CpFg,1001236,,,32,55,Inadequate water,Bad road network,Public Toilet needed,Poor healthcare,Security challenges,4,1,1,1,1,0,0,0,0,87,7.6799095,3.9602552,335.5803223,3.216,7d02165a-f269-4dd2-8306-c36ab50a9ed4,19mar2026,14,1001236,3,OYO,AFIJIO,IWARE,ONIWAARE/ISALE OSUN/STATION,2046. OYO,23946. AFIJIO,7219. IWARE,1001236. ONIWAARE/ISALE OSUN/STATION
16mar2026,19mar2026,collect:kyBr6JX0JK3HxfeV,1001237,,,11,16,Unemployment of youth ward,No potable Water supply,Aged without help,Lack of money to start a trade,Living in dilapidated House,3,0,1,1,1,0,0,0,0,15,7.6743727,3.9594432,327.1094970703125,4.931,1b58c5bf-f5ab-4a39-b1fe-f6d61fe946b3,20mar2026,19,1001237,6,OYO,AFIJIO,IWARE,SAABO/AJEGUNLE,2046. OYO,23946. AFIJIO,7219. IWARE,1001237. SAABO/AJEGUNLE
23mar2026,23mar2026,collect:Wh1xKbK2CiDbbQZ6,1001250,23mar2026,INFRONT OF COMMUNITY LEADER HOUSE,42,34,UNEMPLOYMENT ,CATTLE RUSTLER ,INADEQUATE RAINFALL ,INADEQUATE HEALTH FACILITY ,UNABLE TO SEE,76,1,1,1,1,0,0,0,0,76,8.406766599999999,3.3585337,361.114,4.384,b393a323-51cb-4535-913f-d443d0d1e7af,23mar2026,24,1001250,53,OYO,ATISBO,OWO/AGUNREGE/SABE,ABA AABO,2046. OYO,23949. ATISBO,7489. OWO/AGUNREGE/SAB,1001250. ABA AABO
25mar2026,26mar2026,collect:Wh1xKbK2CiDbbQZ6,1001251,25mar2026,BASORUN COMPOUND,36,52,HIGH COST OF FARM IMPLEMENT,CATTLE DESTROYING FARM PRODUCE ,CHILDREN FALL SICK AND DIED BECAUSE OF MALNUTRITION ,UNEMPLOYMENT ,FALL IN PRICE OF FARM PRODUCE ,88,1,1,1,1,0,0,0,0,88,8.4076383,3.359818,330.791,2.662,60ce8396-130b-4daf-b50d-311edfd38bd0,26mar2026,64,1001251,47,OYO,ATISBO,OWO/AGUNREGE/SABE,ABA BASORUN,2046. OYO,23949. ATISBO,7489. OWO/AGUNREGE/SAB,1001251. ABA BASORUN
02apr2026,03apr2026,collect:Wh1xKbK2CiDbbQZ6,1001252,02apr2026,INFRONT OF COMMUNITY LEADER HOUSE,13,20,UNEMPLOYMENT ,LACK OF FARM PRODUCE ,CATTLE RUSTLE ,LACK OF HEALTH ISSUES ,LACK OF PIPE BORNE WATER,4,1,1,1,1,0,0,0,0,33,8.4071044,3.359032,329.473,2.161,9504a6d9-2870-447d-8c5d-f758be95f178,03apr2026,157,1001252,45,OYO,ATISBO,OWO/AGUNREGE/SABE,ABA BODE,2046. OYO,23949. ATISBO,7489. OWO/AGUNREGE/SAB,1001252. ABA BODE
18mar2026,19mar2026,collect:Wh1xKbK2CiDbbQZ6,1001254,18mar2026,INFRONT OF COMMUNITY LEADER HOUSE,29,30,Unemployment,Lack of poor market,Lack of illness,Cattle rustler,Inadequate feeding,59,1,1,1,1,1,0,0,0,59,8.5632491,3.4559413,429.004,3.538,55076b8c-1c61-484e-8bfb-94d07e7b7918,19mar2026,10,1001254,39,OYO,ATISBO,OWO/AGUNREGE/SABE,ABA ISALE ITAN,2046. OYO,23949. ATISBO,7489. OWO/AGUNREGE/SAB,1001254. ABA ISALE ITAN
17mar2026,18mar2026,collect:Wh1xKbK2CiDbbQZ6,1001255,17mar2026,ABA MOLETE'S COMPOUND,27,27,CATTLE RUSTLE DESTROYING FARMER,UNEMPLOYMENT,LOW SALE OF AGRICULTURE PRODUCTS,NO GOVERNMENT SUPPORT,LACK OF HEALTH CARE,43,1,1,1,1,0,0,0,0,43,8.405014299999999,3.3667189,873.805,2.103,2023f6b1-3ac3-4eaf-b062-35cacfc00cc5,18mar2026,6,1001255,40,OYO,ATISBO,OWO/AGUNREGE/SABE,ABA MOLETE,2046. OYO,23949. ATISBO,7489. OWO/AGUNREGE/SAB,1001255. ABA MOLETE
18mar2026,18mar2026,collect:Wh1xKbK2CiDbbQZ6,1001256,18mar2026,INFRONT OF COMMUNITY LEADER HOUSE ,17,15,UNEMPLOYMENT ,CASTLE RUSTER ,INADEQUATE RAINFALL ,IN ADEQUATE FEEDING ,LACK OF NUTRITION ,46,1,1,1,1,0,0,0,0,46,8.4099722,3.3585215,300.216,2.971,cda98274-f9ef-48b2-93d9-5ce3fc867581,18mar2026,7,1001256,38,OYO,ATISBO,OWO/AGUNREGE/SABE,ABA OKE IGBAGBO,2046. OYO,23949. ATISBO,7489. OWO/AGUNREGE/SAB,1001256. ABA OKE IGBAGBO
